,x,y
169,17.109037383021356,51.098360505826705
170,17.108919198339393,51.09835076830132
171,17.108334823412097,51.098306075287894
172,17.10774246428658,51.09826235223117
173,17.107622934396957,51.09825354704344
174,17.106110882471594,51.09815458987608
175,17.10624368784975,51.09815903921639
176,17.106407668341962,51.09816454473965
177,17.10676434027966,51.09818446746186
178,17.10750852349137,51.09824434031533
179,17.105998727770256,51.09815205127711
180,17.10584761381886,51.098148621308745
181,17.105622489507198,51.09815174483643
182,17.105356227047707,51.09815886819515
183,17.10504172750088,51.09818124577472
184,17.104794500298247,51.098203679141406
185,17.10473086280239,51.098211300554894
186,17.104591052114685,51.09822803844682
187,17.10332220882684,51.09842991312461
188,17.10343871438067,51.09841052587843
189,17.10362825461185,51.09837896010517
190,17.10432749316515,51.098262203130176
191,17.104468733386796,51.098243903309566
192,17.1031833438042,51.09845305723655
193,17.102380674091453,51.098586830882724
194,17.102248540249196,51.09860884791623
195,17.100736148239488,51.0988666548125
196,17.100894421516198,51.09883968042858
197,17.102111798202163,51.098632159883174
198,17.099248737659043,51.09910910047968
199,17.09933551758414,51.09909650923888
200,17.09947311118929,51.09907654224229
201,17.100103312431248,51.098972970006564
202,17.10060770473417,51.098888239904994
203,17.09917014367018,51.0991192286285
204,17.09898087929082,51.09914363352981
205,17.098593745912492,51.099186299054615
206,17.098376147698463,51.09920591777333
207,17.098238156803035,51.099218374036866
208,17.09810186774263,51.09923068145135
209,17.09797014938558,51.09923848418393
210,17.097907899337358,51.09924217511478
211,17.09778185415686,51.09924971575808
212,17.114914237885788,51.099495085563404
213,17.114956568899153,51.099454799678746
214,17.114964581221752,51.09944718315381
215,17.11507378448488,51.09932779990436
216,17.115276292579598,51.09911627734214
217,17.115456476285527,51.099650305398406
218,17.115489145052248,51.09960981137822
219,17.115492961513187,51.09960509370632
220,17.115789037281903,51.09926815305575
221,17.115969838301893,51.09982255554212
222,17.116006245980994,51.09978064231324
223,17.116017004974722,51.09976824600196
224,17.116274443832086,51.09947694920757
225,17.11645806676593,51.099997508160925
226,17.116488483346288,51.0999642784752
227,17.116843638473238,51.09957618092929
228,17.064932366557,51.053679848301975
229,17.06612849203109,51.05363643596076
230,17.065112799767448,51.05299031517047
231,17.050484062633974,51.085844677011366
232,17.05057446046392,51.08584862951748
233,17.050602425238534,51.08584986347419
234,17.0509016572722,51.08587539676638
235,17.050961164431918,51.085880203917974
236,17.051003101593814,51.08588359187278
237,17.050439564795038,51.085876426872844
238,17.050419938379086,51.08591688301862
239,17.05040107692676,51.08596459109018
240,17.05038407919352,51.086008412758204
241,17.050347813428072,51.08607518149014
242,17.050313862299536,51.0861160426569
243,17.050275417186484,51.086155401980626
244,17.050266334867402,51.086164677506936
245,17.05019975201407,51.08622726239582
246,17.049952802544233,51.086501276191996
247,17.04998019360103,51.08647131130192
248,17.050123690572807,51.08631427621209
249,17.05012993144167,51.0863071441327
250,17.050136635316605,51.086207026137565
251,17.050102849819428,51.08619519084189
252,17.05005755668583,51.0861793335207
253,17.04996256774821,51.08614306121684
254,17.049927145315724,51.08612473996779
255,17.049899878499502,51.086101972149294
256,17.049877389952368,51.086064041539224
257,17.049862939067655,51.08602672462314
258,17.049853969575427,51.085983815699464
259,17.04985387269635,51.08594465568342
260,17.049862533310264,51.085914862215816
261,17.0498808679725,51.08589358872034
262,17.04991072942393,51.085877488093814
263,17.04995672313499,51.0858598284937
264,17.05001769877298,51.08585356373249
265,17.050107209729507,51.08585203465252
266,17.050282603226066,51.085851212220355
267,17.050339920324163,51.08584934950263
268,17.04939018060259,51.08559058359503
269,17.049509576660178,51.08558430868425
270,17.049625743413802,51.08557820517299
271,17.050135645619434,51.08555501154736
272,17.050411456118244,51.08554484639435
273,17.05045618087825,51.08554521866333
274,17.050483762075693,51.08555332667093
275,17.050505836177944,51.085567592852115
276,17.050525172258894,51.08558522591677
277,17.05053807668583,51.08560955802388
278,17.050542107813307,51.08563157063366
279,17.05052865506672,51.08567654483065
280,17.050500953166985,51.08578098717216
281,17.04943831390133,51.086335476798716
282,17.049436069893225,51.08629663194496
283,17.04941062583493,51.085857681673936
284,17.049395225104135,51.08565643837391
285,17.049383868968214,51.085507862781114
286,17.049354648078342,51.08512577768571
287,17.049354632913474,51.08508411378995
288,17.02837017691263,51.119334557778146
289,17.02859457492076,51.11933653898966
290,17.028634208373145,51.119340805709285
291,17.03010872926767,51.11949966684546
292,17.030485948094835,51.11954335644454
293,17.030620474900342,51.11955893613521
294,16.857647031690952,51.15358878077205
295,16.85767708511131,51.15358272754365
296,16.85799759281786,51.15351158419383
297,16.858373320491108,51.15343341859997
298,16.858487908285586,51.15341297961626
299,16.861599524954926,51.15276632583763
300,16.861745109437674,51.15273676412027
301,16.862967343385858,51.15248853447229
302,16.86332037835136,51.152414663243825
303,16.863439204113956,51.15238967584277
304,16.863579940861353,51.152360100698345
305,16.860830842742825,51.15292417181305
306,16.860953109984223,51.15289885187121
307,16.86147714823684,51.1527903149069
308,16.861486312187697,51.152788516266156
309,17.132206788228267,51.16394305044797
310,17.132240001702854,51.163935395012686
311,17.132298573969337,51.163921895679124
312,17.132341636006068,51.16391588644145
313,17.132749187663762,51.16386605005909
314,17.133062012731255,51.163831017253706
315,17.133182320031587,51.16381754349244
316,17.127780889327507,51.163904568707714
317,17.12787300305877,51.1639040329209
318,17.12835074380738,51.16390130106572
319,17.128774035417607,51.16391475647692
320,17.129051843388087,51.163937752916745
321,17.129180676310902,51.1639484207935
322,17.12578348202069,51.16384146527499
323,17.12589250003686,51.163830836244784
324,17.125958088628714,51.163824431339684
325,17.126099339907267,51.163817207283294
326,17.126568179354848,51.163849700250815
327,17.126965116830227,51.16387619806779
328,17.127336311833965,51.163893252236136
329,17.127622863679548,51.16390288689456
330,17.12768440144841,51.16390354357761
331,17.130519966622074,51.164046633807295
332,17.130828421623434,51.16407006956436
333,17.130843855437632,51.164070462917024
334,17.130915636322506,51.1640723266913
335,17.13101005397096,51.164071697675396
336,17.131132353899105,51.164064857139905
337,17.131391984961965,51.1640334160519
338,17.13193294256698,51.163954143367405
339,17.13205394609733,51.16393484170674
340,17.132065834249097,51.16393294322072
341,17.132183719333447,51.16390610301495
342,17.129292972439227,51.16395577414478
343,17.12961916513765,51.16397715166849
344,17.129726277766988,51.16398416937931
345,17.031133151823298,51.11174987895337
346,17.03115775773597,51.111813433205526
347,17.031204002617656,51.11193286688052
348,17.031255043100163,51.112040159231604
349,17.031260810776228,51.11205391629821
350,17.03128593333812,51.11211395084
351,17.03129649208697,51.11214787551933
352,17.031313753794738,51.11220342200081
353,17.031117491473598,51.111688115851315
354,17.031124734164063,51.111716700162894
355,17.030834173308502,51.11101929892528
356,17.03083016058836,51.1110841442921
357,17.030855230093856,51.11114051969379
358,17.03090041829256,51.111242127173995
359,17.031098088397556,51.111648256585646
360,17.0312914638282,51.11222313422558
361,17.031360739914323,51.11241954768467
362,17.031439879244825,51.112619523604316
363,17.031541445274605,51.11288545199809
364,17.031579548891642,51.11301492158144
365,17.031596199731162,51.113086058268394
366,17.031605058502734,51.1131232365866
367,17.03160103225515,51.113153173073975
368,17.031527190947582,51.11329453659234
369,17.037692168709473,51.08787159367032
370,17.03765950144005,51.08787440554676
371,17.03748353320831,51.08789139032964
372,17.037338836833275,51.08791020645931
373,17.037357118365296,51.08784560310137
374,17.03718587085929,51.087795201564404
375,17.03731086060637,51.08782154325425
376,17.040838786776686,51.077227766106645
377,17.040711507856752,51.07723107542378
378,17.040628402746652,51.07725044862368
379,17.041160519089207,51.077219929787006
380,17.041096567975966,51.07718284843875
381,17.041078682456448,51.07763772278624
382,17.041054339341695,51.0775840808928
383,17.040977235724835,51.077444499353895
384,17.040916213798408,51.07734780310742
385,17.040867150939196,51.07725883903776
386,17.04104070865252,51.07707092552776
387,17.041073122289404,51.07714448297949
388,17.041055854322778,51.077221822096824
389,17.040986373865767,51.07678269482004
390,17.04095071008036,51.076825363302575
391,17.040960960556102,51.07691392891997
392,17.040958664339374,51.076951966349384
393,17.040931989989232,51.077000269629146
394,17.040911294907218,51.077013305765426
395,17.040873840461533,51.07703689768674
396,17.040787226022886,51.077059543238
397,17.040753877880565,51.07706826202834
398,17.040638397732362,51.077099479643316
399,17.041023561758756,51.076962373090744
400,17.040809411521515,51.077158150351046
401,17.04078174732084,51.077035190922935
402,17.04077091066164,51.07690190371351
403,17.040769227658856,51.076837193437186
404,17.040997317583788,51.07683317389471
405,17.041148070424786,51.07768140854827
406,17.04115092955939,51.07770333010581
407,17.040841163562227,51.07643077588396
408,17.04092561855937,51.0765024446271
409,17.037548213392967,51.10407725764621
410,17.037587716969703,51.10418853910628
411,17.03771977096612,51.104524522930795
412,17.037943630293732,51.10509721196617
413,17.037985058261413,51.10521100913743
414,17.037470284540177,51.103857734882624
415,17.03723857511847,51.10412826455573
416,17.03715026376252,51.103905111444256
417,16.99976289876675,51.07306715310718
418,16.999652585811788,51.07309475163685
419,16.99940921996849,51.0731556240543
420,16.9987545403332,51.07332071596622
421,16.998365374768724,51.0734195057027
422,16.997848027423338,51.0735478503976
423,16.997417923546546,51.07365828734855
424,16.99719371250078,51.07371799795587
425,16.997158742614385,51.0737309668501
426,16.997143488382367,51.0737487885514
427,16.99713068054767,51.07376895958964
428,16.997136400313412,51.07379085380206
429,16.997154996769424,51.07382041888229
430,16.99724288891085,51.073960145737324
431,16.997345098932474,51.074128043413864
432,16.99740125264551,51.07421642702114
433,16.99744015813697,51.07428152300319
434,16.997479063736506,51.07434661897221
435,16.996689214723858,51.07440393933496
436,16.994464785714268,51.177083993405574
437,16.994766267196624,51.17705629204411
438,16.995350852033933,51.17697093038758
439,16.99695963120762,51.17677349897546
440,17.037330213465484,51.06901819399086
441,17.037478468142087,51.0689779001931
442,17.038065528818642,51.06881837315868
443,17.038653286660885,51.06864015022792
444,17.03900764382913,51.06853013477754
445,17.039025752441546,51.06852450324204
446,17.039223630066438,51.06849583439989
447,17.03557536590496,51.06977351211797
448,17.03579849402709,51.06966440131676
449,17.036163148673328,51.069491416283704
450,17.036224752762998,51.06946425377031
451,17.03629488188594,51.06943332288476
452,17.03641775477358,51.069383444851454
453,17.036517546416874,51.06934294153982
454,17.03703434951625,51.06912952231047
455,17.03724426138989,51.06905054141014
456,16.988425554110595,51.14516237086035
457,16.988568958423347,51.14526300085914
458,16.988682424288303,51.14534260567561
459,16.98872395310676,51.14536694020704
460,16.988786324711658,51.145403456138276
461,16.988915050182303,51.14546823385262
462,16.988983850654723,51.14549571670041
463,16.98905573033839,51.14550720653661
464,16.98913631925915,51.145514519490455
465,16.989253460796384,51.14551490261105
466,16.989490179533707,51.145495103207466
467,16.989602648294902,51.14548170939486
468,16.98988653931665,51.14543920427025
469,16.990138404989796,51.1454070387369
470,16.990245653475412,51.14539510949653
471,16.990401941639124,51.145377724246686
472,16.987551439723962,51.144031907692
473,16.987563952293616,51.14406879274861
474,16.98757594164288,51.14410411806149
475,16.987701374407223,51.14426756622246
476,16.98798748968451,51.14461910217114
477,16.988328043046025,51.145055107745314
478,16.98835393149465,51.1450835862031
479,17.030775888283525,51.13646119818768
480,17.031008411585415,51.13635565185139
481,17.031177068774408,51.13628141196935
482,17.03163207892045,51.13607685412397
483,16.96082943332668,51.11041907418507
484,16.960748114043586,51.11038547596636
485,16.960642938491787,51.110342010655366
486,16.960458461043046,51.110266079488575
487,16.96012039808506,51.11014282666856
488,16.95991026752007,51.11005508769643
489,16.96007744961841,51.11138189558237
490,16.960098308229572,51.11132173300107
491,16.960114044732588,51.11125180695799
492,16.960142681679045,51.11118676919011
493,16.96018160670975,51.111138022410564
494,16.960272339465362,51.11105192548679
495,16.96039673811542,51.1109382146967
496,16.960430509008052,51.110886203681886
497,16.960459129389392,51.11082441997174
498,16.960485163115322,51.11076589451137
499,16.959994841312223,51.11135413770192
500,16.959938016351654,51.11134267376708
501,16.959886325857372,51.111344236656244
502,16.95984493979157,51.111358818429224
503,16.959806106429482,51.1113799224757
504,16.959601167810668,51.111620408451856
505,16.959523364765207,51.11170490287125
506,16.960579623968638,51.111575999228684
507,16.960503294330675,51.11155162372668
508,16.960559716407335,51.11078218145833
509,16.960632694266348,51.1107993083782
510,16.96074963695961,51.110810371396354
511,16.960843476263076,51.110809820997225
512,16.960907360553698,51.11081660963872
513,16.96096487824284,51.11083346411207
514,16.961166799403724,51.11091434097325
515,16.961185337948994,51.11093019276695
516,16.961195342791207,51.110948306072856
517,16.961200095115085,51.11096883590054
518,16.9611906731864,51.11098268628263
519,16.961176801121713,51.11100329336664
520,16.961048159153474,51.11112798869112
521,16.960792473319618,51.11136652452817
522,17.038778202938722,51.09098625720186
523,17.038658952505337,51.09098958274814
524,17.038302330318587,51.090999487038076
525,17.0379679660276,51.09102161063593
526,17.037755534439746,51.09103565731244
527,17.035231261004178,51.091344428471224
528,17.034715749801073,51.09142666062417
529,17.034535753017753,51.09146241873209
530,17.034402943120625,51.09148614250915
531,17.034076722451342,51.09153165956962
532,17.032384029493567,51.09785775899634
533,17.032016977313848,51.0979371500055
534,17.031519166513664,51.0980624810815
535,17.031271864149133,51.09812811762357
536,17.030387841974747,51.09834535709616
537,17.030002037934267,51.098437912630175
538,17.029832241317205,51.09847864666338
539,17.026755589247188,51.098810620504906
540,17.026876369082384,51.09889227258451
541,17.027019707202033,51.09899217440501
542,17.027162256851486,51.09903974215381
543,17.027333633041295,51.09906376456151
544,17.02746594951092,51.09905891857464
545,17.027628855878028,51.09903648856171
546,17.02776703748452,51.09902217719854
547,17.02793027481957,51.09900199335117
548,17.027855247542988,51.09904907435185
549,17.027725634377415,51.09910508125039
550,17.027630487835314,51.09913877901503
551,17.02751814579326,51.099181847490705
552,17.02745875440948,51.099221788309755
553,17.02741807410005,51.099270210124494
554,17.02740804586454,51.09932000433506
555,17.02677289647482,51.098826454324254
556,17.027098972778006,51.09911630416509
557,17.027180895541626,51.099194324357995
558,17.027261120336973,51.09927768194169
559,17.027332502105118,51.099339462504176
560,17.027955483573752,51.09607840368583
561,17.02749567511448,51.0962031597929
562,17.025646509544718,51.09670008769314
563,17.025058471059662,51.09685780957634
564,17.024741738753065,51.09694579959153
565,17.02828721362351,51.09890260538779
566,17.024661202525337,51.09687805456422
567,17.026857218392816,51.09459791077733
568,17.030216095073403,51.09369923229632
569,17.02907694595027,51.094002844543525
570,17.030180745519637,51.093633370736505
571,17.02891950318877,51.09097385641582
572,17.028896664114075,51.09091097685157
573,17.02271173920478,51.09262969556747
574,17.02336681563191,51.092430941087464
575,17.020409009789663,51.09330304359079
576,17.020438315706198,51.09333354406639
577,17.020533335861685,51.09341470653357
578,17.033051876528518,51.09495992446175
579,17.033035396836766,51.09517740315303
580,17.04060621750195,51.092395245418174
581,17.040446908863814,51.09240689037514
582,17.04033741952102,51.092414893301
583,17.040300976363433,51.092417560758285
584,17.040191904151662,51.09243726978635
585,17.040149273589147,51.09244747372082
586,17.040077916326677,51.09246700054304
587,17.040011096670522,51.09248868795276
588,17.03992305096409,51.092517263339204
589,17.03986431687815,51.092536325542575
590,17.039747186045744,51.09255636352216
591,17.039616845305428,51.09255459169215
592,17.039508500658467,51.0925450085706
593,17.039400156057642,51.09253542534889
594,17.039287784830233,51.09252547721737
595,17.039155883430634,51.092506438082744
596,17.039070059906667,51.09249299606906
597,17.11466065765322,51.100103420206395
598,17.114636294606786,51.100162001170276
599,17.11449408097124,51.10050394287089
600,17.115236012246136,51.10020479198058
601,17.11520696432933,51.100270232682426
602,17.115171561373494,51.10034995481003
603,17.115071720892242,51.100574848787424
604,17.115795741876838,51.10030132317768
605,17.115766414659387,51.100366474234065
606,17.115662794576895,51.10059654514001
607,16.90486614187897,51.16087974957137
608,16.904904967158622,51.160869489048004
609,16.905317515091102,51.16080642691465
610,16.905343017593225,51.160806840882145
611,16.905400014670384,51.160807774317945
612,16.89400874683206,51.15400902365752
613,16.894041466635823,51.154016751360395
614,16.896031625247932,51.154443901323226
615,16.896078513557242,51.15445220987117
616,17.021421075729258,51.111552523324974
617,17.02144366312935,51.11154622988704
618,17.021511209954852,51.111524359568826
619,17.018116209062793,51.10999333932576
620,17.017761571301655,51.11029146724604
621,17.017549671200122,51.110420172531384
622,17.017390391034585,51.11051157367947
623,17.017363162776483,51.110441415756405
624,17.01784935749352,51.11103691522088
625,17.05827042435697,51.07674819730356
626,17.059439598199187,51.07694964270536
627,17.058284712191632,51.07672688897773
628,17.058386600876478,51.08332004228296
629,17.05842114839334,51.08332422208507
630,17.060169543215057,51.083894715303394
631,17.060022991292126,51.08387595583321
632,17.059950857928126,51.08386675107728
633,17.053684868008894,51.08270770902586
634,17.053710843060305,51.0827092812321
635,17.05374864801559,51.08271479409402
636,17.053635633919665,51.08310108737004
637,17.05355918459346,51.08309381876492
638,17.096808695286164,51.07508217546293
639,17.096973681254116,51.07546563605528
640,17.096927629561822,51.076132096692746
641,17.096375728956005,51.0772947591984
642,17.096462776453592,51.077920571958465
643,17.097450796111534,51.079845299014146
644,17.09777709821568,51.080077035531346
645,17.099058021854113,51.07073647266037
646,17.098363272877098,51.071829639661324
647,17.09809464617953,51.07205352749525
648,17.097663159199833,51.07240103202242
649,17.097537934261705,51.072530884570256
650,17.096927143874385,51.07384625334586
651,17.096671006033567,51.074397283778595
652,17.096620345549788,51.074575282374774
653,17.096710900577982,51.07477221052967
654,17.096773722060775,51.07493919353925
655,17.095664585196722,51.07529301702259
656,16.97046375405551,51.0834753314235
657,16.970427320369552,51.08344426912968
658,16.948560481817715,51.10810887297895
659,16.948965063228382,51.10911777899002
660,16.94752215776597,51.109410422293564
661,16.945856760910413,51.10970104214333
662,16.94510147564338,51.10999985295082
663,16.944360605358053,51.11055347484193
664,16.943950002168073,51.11081718771781
665,16.943298719115248,51.1109895828572
666,16.942909494677444,51.111202547598886
667,16.942703169053182,51.111378962227704
668,16.942447963179944,51.11192422774456
669,16.942317306016093,51.1123305429712
670,16.941673133579027,51.11307603657779
671,16.94113356839633,51.11366966270033
672,16.940431297595634,51.11430001484908
673,16.939964327235966,51.114372187986326
674,16.938989345723428,51.114541625119706
675,16.93819523478335,51.11476363351834
676,16.9377640389183,51.11503987168352
677,16.937324953586874,51.115659861865424
678,16.936784716532813,51.1162789297666
679,16.93630895149471,51.11673303646803
680,16.93569274692898,51.11713492625115
681,16.935256661194643,51.11739211354754
682,16.93496294818397,51.117674863882684
683,16.934875789919218,51.1181783198345
684,16.9349191824959,51.11892081991075
685,16.934710889660654,51.11943268696531
686,16.93474595035745,51.11988017213807
687,16.935101031927474,51.12021640153793
688,16.935773081732588,51.12057454359762
689,16.936510185728167,51.12073347654213
690,16.93702036133199,51.12089985599797
691,16.93719605967241,51.12114882087474
692,16.93747035804657,51.12171264879876
693,16.937585165665993,51.121980088307645
694,16.94020972144909,51.12174892047409
695,16.940353461121973,51.121739603542004
696,16.940417481913027,51.12174969750538
697,16.940477559185087,51.12176689175122
698,16.931339683128062,51.12247191687446
699,16.931579450199198,51.12240279406131
700,16.931783434619177,51.122379507977065
701,16.931961518696614,51.12237656158352
702,16.932052271919225,51.12237967744117
703,16.92833969167573,51.122590090967996
704,16.928514054224504,51.12256713961976
705,16.928779245098163,51.122539299938424
706,16.92908715520959,51.1225360656518
707,16.92944768358002,51.12254542146758
708,16.92991407841899,51.12255271727085
709,16.93036646681715,51.12254172112874
710,16.930973647596794,51.12249278768506
711,16.932516642763925,51.121393032838746
712,16.932514615390488,51.1215728998664
713,16.93250902457401,51.121815459345726
714,16.93251969737467,51.12209027862174
715,16.932547676797196,51.12228400843709
716,17.049396219804496,51.08178228558499
717,17.049393128389355,51.08178967067977
718,17.049341469033493,51.08191500879971
719,17.049339873996892,51.08191887939127
720,17.049308901711544,51.081994023468006
721,17.049305588089613,51.08200159463854
722,17.04927811634949,51.08206436045054
723,17.04927463770375,51.08208304517783
724,17.049263120827902,51.08214490332584
725,17.049245815425802,51.0822086256108
726,17.049222478649554,51.08226551878621
727,17.04920731283395,51.08230249334953
728,17.04918136196881,51.0823657578504
729,17.049181231260846,51.082366076821614
730,17.04915922896708,51.0823978293773
731,17.0491240019188,51.08242443112278
732,17.04907823877231,51.0824442228376
733,17.049037640225432,51.08247246194241
734,17.049012949109482,51.08250587367671
735,17.048992643177712,51.0825478793002
736,17.04898786475898,51.08255776508653
737,17.048979755659854,51.08261460948656
738,17.048959882148164,51.08275391623818
739,17.048969068732234,51.08275408266897
740,17.049151988914588,51.08275237028607
741,17.049168623740677,51.08275193563878
742,17.049229288248213,51.082750349717074
743,17.049544433128293,51.082742113016955
744,17.049545156931227,51.082742103619175
745,17.049656045934164,51.082740728033066
746,17.049776841076287,51.082739228795965
747,17.04978962097179,51.0827390701747
748,17.049789966453496,51.08273906579106
749,17.0498701102738,51.08273467395482
750,17.049925824657635,51.082750247483396
751,17.04996545906773,51.082769061456226
752,17.049986600637247,51.08277931074976
753,17.05022696906883,51.08276782422797
754,17.050433600336127,51.08276009956642
755,17.050448603556227,51.08275953821333
756,17.050485888581786,51.08275912907242
757,17.050536684021136,51.082758572543725
758,17.050654206869215,51.082752802671926
759,17.0508145145239,51.08274233684345
760,17.050889272608508,51.08273958165802
761,17.05095066809217,51.08273839902268
762,17.05100718952587,51.08274189100091
763,17.051066433545266,51.08274555158442
764,17.051111485932154,51.08274833461753
765,17.05124282884723,51.082742624189464
766,17.051319071269912,51.08273930902924
767,17.05132561956101,51.08273902415576
768,17.051398964077432,51.08273699433072
769,17.05151655533813,51.0827278709797
770,17.051607324325207,51.08272524523803
771,17.051778271295493,51.08271654548029
772,17.05190633043406,51.08271758412685
773,17.04895984555657,51.08275416945077
774,17.04894286989766,51.08280108357903
775,17.047779865379557,51.08284480121954
776,17.047888620116193,51.082840894599
